year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.19899999999999998,294.3,12.12,91.24,51.68,0.0,0.0,0.0,0.0,0.08,0.58,2.64,6.22,12.9,17.72,30.55,11.35,7.31,4.55,3.46,1.28,0.82,0.39,0.12,0.0,0.04,3,Dnipropetrovsk
1981,36.0,0.21,294.65,23.08,78.13,50.6,0.0,0.0,0.04,0.12,0.82,2.68,6.22,11.15,14.34,16.17,15.7,11.04,7.85,5.64,3.69,2.18,1.28,0.7,0.23,0.12,0.04,3,Dnipropetrovsk
1981,37.0,0.214,294.3,33.95,64.52,49.24,0.0,0.04,0.12,0.51,1.05,4.31,6.72,11.62,15.39,15.97,14.42,10.34,7.11,5.29,3.07,1.55,1.2,1.05,0.16,0.04,0.04,3,Dnipropetrovsk
1981,38.0,0.21600000000000003,293.48,45.28,53.08,49.18,0.0,0.19,0.16,0.82,1.32,3.26,6.61,10.3,15.43,16.75,15.47,10.73,7.81,5.09,2.29,2.1,0.86,0.54,0.19,0.08,0.0,3,Dnipropetrovsk
1981,39.0,0.213,292.04,54.78,45.0,49.89,0.0,0.08,0.16,0.54,1.36,2.41,5.79,9.48,15.86,15.43,16.75,12.36,8.12,5.91,3.19,1.71,0.66,0.16,0.04,0.0,0.0,3,Dnipropetrovsk
1981,40.0,0.209,289.95,62.6,41.77,52.19,0.0,0.0,0.08,0.23,0.54,1.75,3.85,8.05,13.41,15.78,16.09,14.73,11.7,6.76,4.55,1.71,0.66,0.12,0.0,0.0,0.0,3,Dnipropetrovsk
1981,41.0,0.20199999999999999,287.27,67.46,40.94,54.2,0.0,0.0,0.0,0.12,0.16,1.28,2.64,6.49,10.96,14.61,17.49,14.65,13.25,9.87,5.6,2.1,0.58,0.12,0.08,0.0,0.0,3,Dnipropetrovsk
1981,42.0,0.18899999999999997,284.34,69.0,41.39,55.19,0.0,0.0,0.0,0.04,0.16,0.7,2.33,5.91,9.33,15.43,16.17,15.62,13.87,10.38,5.87,2.8,1.09,0.19,0.12,0.0,0.0,3,Dnipropetrovsk
1981,43.0,0.174,281.47,68.14,41.27,54.7,0.0,0.0,0.0,0.0,0.16,0.7,2.57,6.02,10.8,14.61,17.57,15.0,14.07,9.76,5.13,2.45,0.82,0.23,0.12,0.0,0.0,3,Dnipropetrovsk
1981,44.0,0.152,278.18,63.88,40.21,52.05,0.0,0.0,0.0,0.0,0.16,1.28,4.28,9.37,12.13,16.56,17.29,14.89,12.13,6.37,3.65,1.24,0.54,0.04,0.08,0.0,0.0,3,Dnipropetrovsk
1981,45.0,0.128,274.5,57.38,43.79,50.58,0.0,0.0,0.0,0.04,0.31,2.95,6.68,10.77,13.76,15.31,15.27,13.02,9.56,6.1,3.42,1.63,0.62,0.43,0.12,0.0,0.0,3,Dnipropetrovsk
1981,46.0,0.107,271.04,52.43,46.37,49.4,0.0,0.0,0.0,0.16,1.05,4.74,8.08,11.47,13.8,13.1,13.41,12.55,9.99,6.1,3.07,1.44,0.66,0.27,0.08,0.04,0.0,3,Dnipropetrovsk
1981,47.0,0.091,268.45,49.22,45.05,47.14,0.0,0.0,0.08,0.66,2.37,6.02,9.76,12.67,13.95,13.1,11.82,12.16,8.86,4.35,2.49,1.32,0.31,0.08,0.0,0.0,0.0,3,Dnipropetrovsk
1981,48.0,0.081,266.12,49.84,43.77,46.81,0.0,0.0,0.12,0.74,3.15,4.82,9.29,13.76,14.96,12.86,13.25,10.61,7.73,5.13,2.49,0.78,0.31,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1981,49.0,0.073,263.65,50.64,44.87,47.75,0.0,0.0,0.27,1.01,1.9,4.78,9.02,11.85,14.57,14.3,11.85,11.31,9.25,6.06,2.57,0.89,0.27,0.08,0.0,0.0,0.0,3,Dnipropetrovsk
1981,50.0,0.066,261.6,49.94,45.18,47.56,0.0,0.0,0.23,0.93,2.64,5.32,9.33,12.83,13.21,12.13,12.75,10.07,10.1,6.68,2.8,0.7,0.23,0.0,0.04,0.0,0.0,3,Dnipropetrovsk
1981,51.0,0.059000000000000004,259.4,51.34,48.58,49.96,0.0,0.0,0.08,0.54,1.94,4.94,7.27,10.38,12.83,11.97,12.59,12.28,10.38,7.66,4.78,1.55,0.66,0.16,0.0,0.0,0.0,3,Dnipropetrovsk
1981,52.0,0.053,258.22,51.68,49.8,50.74,0.0,0.0,0.0,0.31,1.09,3.3,8.24,10.34,11.19,13.02,14.03,12.32,11.66,7.38,4.16,2.14,0.66,0.12,0.04,0.0,0.0,3,Dnipropetrovsk
1982,1.0,0.046,257.66,51.9,50.82,51.36,0.0,0.0,0.0,0.12,0.74,3.81,7.46,11.35,11.54,13.53,12.16,12.05,9.68,6.88,5.32,3.69,1.24,0.35,0.08,0.0,0.0,3,Dnipropetrovsk
1982,2.0,0.042,258.32,47.86,46.42,47.14,0.0,0.0,0.0,0.12,1.44,6.45,11.43,14.96,13.37,13.02,11.27,10.26,7.58,5.01,2.99,1.48,0.51,0.12,0.0,0.0,0.0,3,Dnipropetrovsk
1982,3.0,0.039,259.5,43.05,41.65,42.35,0.0,0.0,0.0,0.16,2.6,10.42,16.44,17.41,14.34,13.53,10.53,7.66,4.16,1.94,0.51,0.31,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,4.0,0.036000000000000004,260.73,37.8,39.25,38.53,0.0,0.0,0.0,0.19,3.81,14.57,21.84,19.01,16.21,11.89,7.93,3.38,1.05,0.08,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,5.0,0.033,261.7,32.56,39.82,36.19,0.0,0.0,0.0,0.16,4.24,18.81,24.76,21.8,16.36,9.09,4.04,0.62,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,6.0,0.032,262.51,27.13,42.29,34.71,0.0,0.0,0.0,0.16,4.43,23.24,27.63,22.11,15.47,5.4,1.24,0.27,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,7.0,0.032,263.79,22.37,44.33,33.35,0.0,0.0,0.0,0.04,4.66,28.45,30.47,22.43,10.34,2.91,0.66,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,8.0,0.036000000000000004,265.87,22.71,44.59,33.65,0.0,0.0,0.0,0.04,2.1,24.21,36.49,25.03,9.52,2.33,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,9.0,0.04,267.86,22.05,46.29,34.17,0.0,0.0,0.0,0.04,1.75,19.43,38.79,26.89,10.65,2.14,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,10.0,0.046,270.3,20.92,47.62,34.27,0.0,0.0,0.0,0.19,2.84,18.07,37.82,26.47,11.43,2.8,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,11.0,0.061,274.01,25.92,43.54,34.73,0.0,0.0,0.0,0.51,4.62,17.37,31.01,26.43,14.89,4.12,0.93,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,12.0,0.08199999999999999,277.95,33.0,39.19,36.09,0.0,0.0,0.0,0.51,4.78,15.16,24.64,25.96,19.16,7.38,1.87,0.51,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,13.0,0.102,281.65,38.19,35.27,36.73,0.0,0.0,0.0,0.82,5.29,14.69,19.67,25.11,20.21,10.42,3.07,0.62,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,14.0,0.113,284.37,37.54,33.7,35.62,0.0,0.0,0.08,1.52,7.11,14.65,22.62,25.69,17.61,8.36,1.79,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,15.0,0.12300000000000001,286.13,34.84,37.09,35.96,0.0,0.0,0.08,1.59,6.3,13.68,22.7,26.58,17.76,8.28,2.25,0.51,0.23,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
1982,16.0,0.142,287.42,34.46,45.12,39.79,0.0,0.0,0.0,0.58,2.41,8.24,16.25,23.79,22.97,15.93,6.68,2.25,0.66,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Dnipropetrovsk
