year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.254,295.69,42.06,79.13,60.6,0.05,0.05,0.16,0.26,0.89,1.98,3.02,4.12,7.3,7.87,11.52,11.52,11.21,10.84,10.17,6.73,5.68,2.92,1.41,0.99,1.3,25,Krim
1981,36.0,0.256,295.67,44.57,67.26,55.91,0.1,0.21,0.05,0.73,1.98,2.66,5.53,6.73,9.8,10.48,10.43,11.11,11.11,8.55,7.3,4.43,3.34,1.77,1.46,1.3,0.94,25,Krim
1981,37.0,0.253,295.36,45.41,56.26,50.84,0.16,0.31,0.89,1.36,2.35,4.8,7.3,9.33,11.73,11.11,11.99,10.17,9.65,6.62,4.22,2.4,1.88,1.98,1.09,0.57,0.1,25,Krim
1981,38.0,0.24600000000000002,294.71,46.54,49.53,48.04,0.63,0.94,1.46,2.19,2.97,4.64,8.29,10.43,11.73,12.15,10.84,11.42,7.51,4.64,3.75,2.09,1.62,1.82,0.73,0.16,0.0,25,Krim
1981,39.0,0.23600000000000002,293.55,47.76,46.48,47.12,1.3,1.2,1.41,2.24,3.23,5.06,7.92,9.7,11.99,12.36,12.2,10.06,7.46,5.06,3.08,2.35,1.62,1.3,0.42,0.05,0.0,25,Krim
1981,40.0,0.22399999999999998,291.88,48.47,45.61,47.04,1.46,1.15,1.62,2.4,2.97,5.21,7.77,8.13,12.57,12.98,12.15,10.69,7.66,5.11,2.87,2.4,1.51,1.04,0.31,0.0,0.0,25,Krim
1981,41.0,0.20800000000000002,289.7,47.29,46.27,46.78,0.94,0.78,1.2,3.13,3.7,4.74,7.51,9.85,12.04,12.77,13.09,11.68,6.15,4.69,3.02,2.29,1.2,0.83,0.36,0.0,0.0,25,Krim
1981,42.0,0.18899999999999997,287.02,44.99,49.86,47.42,0.26,0.36,0.68,2.09,2.92,5.63,7.09,11.0,13.4,13.76,14.44,10.53,6.47,3.91,3.02,1.82,1.77,0.52,0.26,0.05,0.0,25,Krim
1981,43.0,0.168,283.93,41.9,53.28,47.59,0.1,0.1,0.1,0.63,2.92,3.28,8.6,12.62,15.02,14.49,16.63,10.17,5.63,3.75,2.76,1.82,0.89,0.42,0.05,0.0,0.0,25,Krim
1981,44.0,0.145,280.81,37.43,55.09,46.26,0.05,0.05,0.05,0.52,1.67,3.7,9.33,13.24,19.03,15.64,16.37,10.17,4.48,2.61,1.72,1.04,0.31,0.0,0.0,0.0,0.0,25,Krim
1981,45.0,0.128,278.24,34.9,54.95,44.93,0.0,0.0,0.1,0.36,1.93,3.91,10.22,16.53,18.09,16.94,16.94,8.19,3.23,2.24,0.89,0.26,0.05,0.1,0.0,0.0,0.0,25,Krim
