year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1982,25.0,0.385,292.94,17.13,83.42,50.27,0.0,0.0,0.0,0.0,0.0,0.47,2.73,8.32,18.18,21.13,22.02,12.42,7.85,4.18,1.54,0.55,0.26,0.26,0.0,0.04,0.04,1,Vinnitsa
1982,26.0,0.39,292.98,19.35,84.87,52.11,0.0,0.0,0.0,0.0,0.04,0.17,1.92,6.4,14.26,19.8,21.81,15.71,9.99,6.15,2.3,0.94,0.26,0.17,0.04,0.0,0.04,1,Vinnitsa
1982,27.0,0.39399999999999996,293.25,23.85,85.59,54.72,0.0,0.0,0.0,0.0,0.04,0.0,1.15,3.84,10.67,17.33,20.61,16.77,14.21,8.96,4.1,1.66,0.47,0.13,0.04,0.0,0.0,1,Vinnitsa
1982,28.0,0.39399999999999996,293.64,29.76,84.47,57.11,0.0,0.0,0.0,0.0,0.04,0.13,0.55,2.65,7.68,13.23,17.71,18.74,17.2,12.8,5.68,2.65,0.68,0.17,0.09,0.0,0.0,1,Vinnitsa
1982,29.0,0.39899999999999997,294.27,39.54,79.3,59.42,0.0,0.0,0.0,0.0,0.0,0.21,0.43,2.05,5.72,9.3,14.85,18.95,18.44,15.66,8.71,4.01,1.28,0.21,0.13,0.04,0.0,1,Vinnitsa
1982,30.0,0.39899999999999997,294.82,45.03,73.44,59.23,0.0,0.0,0.0,0.0,0.04,0.43,0.77,2.26,5.08,9.52,15.41,18.35,18.05,15.88,9.09,3.16,1.37,0.51,0.04,0.04,0.0,1,Vinnitsa
1982,31.0,0.39299999999999996,295.26,45.28,67.63,56.46,0.0,0.0,0.0,0.09,0.09,0.81,1.75,4.14,7.38,12.85,17.67,17.58,15.11,12.42,6.27,2.35,1.07,0.3,0.09,0.04,0.0,1,Vinnitsa
1982,32.0,0.386,295.54,45.23,61.75,53.49,0.0,0.0,0.09,0.13,0.55,1.24,3.59,6.66,9.18,16.69,17.29,15.32,14.43,7.55,4.52,1.84,0.68,0.21,0.0,0.0,0.04,1,Vinnitsa
1982,33.0,0.381,295.69,47.59,54.82,51.21,0.04,0.04,0.09,0.3,1.15,2.43,4.61,7.81,11.87,17.5,17.58,13.87,10.63,6.57,3.29,1.45,0.6,0.13,0.04,0.0,0.0,1,Vinnitsa
1982,34.0,0.374,295.79,50.85,46.66,48.76,0.09,0.04,0.26,0.85,1.88,3.63,7.0,10.37,13.1,17.2,14.9,12.38,8.79,4.87,2.9,1.11,0.38,0.26,0.0,0.0,0.0,1,Vinnitsa
1982,35.0,0.36200000000000004,295.42,53.32,40.2,46.76,0.09,0.17,0.51,1.2,2.82,4.82,8.45,11.95,14.08,16.13,13.91,10.24,7.51,4.48,2.39,0.77,0.26,0.21,0.0,0.0,0.0,1,Vinnitsa
1982,36.0,0.345,294.82,54.44,32.44,43.44,0.09,0.3,0.98,2.69,4.18,7.55,10.29,13.23,15.71,13.7,12.59,8.15,5.46,2.94,1.32,0.55,0.13,0.13,0.0,0.0,0.0,1,Vinnitsa
1982,37.0,0.319,293.86,51.32,27.87,39.59,0.21,0.68,1.96,4.82,6.32,10.41,11.95,15.07,13.96,13.02,8.83,6.1,3.8,1.66,0.9,0.17,0.09,0.04,0.0,0.0,0.0,1,Vinnitsa
1982,38.0,0.29100000000000004,292.23,45.36,28.61,36.98,0.21,1.54,3.5,6.32,7.9,11.91,13.23,14.34,12.46,11.57,7.34,4.82,3.07,1.11,0.47,0.09,0.13,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,39.0,0.258,290.02,36.95,34.25,35.6,0.9,2.3,5.21,7.38,9.18,10.33,13.36,13.7,11.27,9.22,7.47,5.12,2.6,0.9,0.85,0.09,0.13,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,40.0,0.223,287.76,27.95,40.26,34.1,1.92,3.24,4.95,8.24,10.03,11.35,12.55,12.97,10.76,9.01,6.49,4.23,2.52,0.98,0.55,0.21,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,41.0,0.188,285.92,20.56,34.98,27.77,3.63,5.68,8.92,11.44,13.19,13.19,14.43,11.74,7.43,5.16,3.07,1.58,0.43,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,42.0,0.162,284.11,19.83,30.99,25.41,2.94,6.06,9.82,13.53,16.43,17.46,14.43,9.48,4.61,3.33,1.37,0.26,0.26,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,43.0,0.138,282.07,20.23,32.94,26.59,0.68,2.05,8.79,14.0,19.38,20.57,16.22,9.86,4.69,2.43,0.81,0.3,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,44.0,0.11800000000000001,280.05,20.7,24.49,22.6,1.37,5.8,13.96,20.32,21.72,16.35,10.58,6.15,2.18,0.98,0.43,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,45.0,0.096,277.63,17.45,22.4,19.92,1.71,8.71,18.18,24.84,20.87,13.91,7.47,2.86,0.94,0.43,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,46.0,0.077,274.91,15.96,25.44,20.7,0.64,7.21,14.55,25.91,24.97,15.75,6.74,2.94,1.02,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,47.0,0.063,271.51,16.44,32.57,24.51,0.04,1.88,8.62,20.23,24.71,21.94,12.16,6.49,2.35,1.15,0.34,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,48.0,0.053,267.61,19.02,43.27,31.15,0.0,0.09,1.45,6.57,18.74,23.94,19.04,12.93,9.13,4.57,2.52,0.85,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,49.0,0.046,264.4,19.38,48.83,34.11,0.0,0.04,0.34,4.31,13.02,24.46,19.59,13.06,7.6,7.13,5.76,3.88,0.77,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,50.0,0.039,261.9,19.38,49.38,34.38,0.0,0.0,0.6,3.88,13.62,22.28,18.44,12.89,10.2,8.45,5.8,3.12,0.55,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,51.0,0.038,260.11,23.86,46.93,35.4,0.0,0.04,0.55,2.86,10.46,18.57,21.25,15.45,13.1,9.05,5.34,2.18,0.85,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1982,52.0,0.036000000000000004,259.26,24.37,44.01,34.19,0.0,0.0,0.51,3.54,10.46,20.02,21.72,17.8,13.44,8.58,2.6,0.9,0.38,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,1.0,0.034,259.24,21.57,42.35,31.96,0.0,0.04,0.64,4.95,13.23,24.41,22.15,18.69,10.58,4.01,1.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,2.0,0.033,259.94,21.99,42.19,32.09,0.0,0.0,0.43,3.37,13.19,25.57,25.05,17.16,9.86,3.93,1.37,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,3.0,0.035,260.45,26.26,42.67,34.46,0.0,0.0,0.17,1.28,8.58,21.51,24.8,20.15,13.15,6.66,2.43,0.94,0.3,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,4.0,0.039,261.14,30.9,41.57,36.23,0.0,0.0,0.0,0.51,6.1,18.61,24.03,20.44,14.43,9.09,4.52,1.66,0.51,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,5.0,0.042,261.85,32.45,42.72,37.59,0.0,0.0,0.0,0.26,3.37,16.05,23.05,21.38,16.69,10.33,5.55,2.65,0.64,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,6.0,0.040999999999999995,262.22,29.4,46.9,38.15,0.0,0.0,0.0,0.09,2.69,14.6,23.9,21.47,16.43,10.93,5.21,3.16,1.49,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,7.0,0.043,263.53,27.56,47.78,37.67,0.0,0.0,0.0,0.13,3.37,14.26,24.24,22.96,16.82,9.6,5.12,2.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,8.0,0.046,265.62,27.7,47.65,37.67,0.0,0.0,0.0,0.09,1.37,11.52,25.57,27.32,19.72,9.05,3.29,1.71,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,9.0,0.051,267.79,28.63,49.2,38.91,0.0,0.0,0.0,0.0,0.47,5.21,21.38,32.27,25.69,10.58,3.59,0.73,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,10.0,0.061,270.91,29.26,48.06,38.66,0.0,0.0,0.0,0.0,0.43,5.38,21.0,33.93,26.21,9.86,2.9,0.26,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,11.0,0.07200000000000001,273.96,30.05,44.75,37.4,0.0,0.0,0.0,0.09,1.15,9.56,25.31,31.5,22.15,8.28,1.58,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,12.0,0.08900000000000001,277.2,31.68,45.05,38.36,0.0,0.0,0.0,0.09,0.77,7.43,21.38,31.92,24.46,10.24,3.12,0.55,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,13.0,0.111,280.7,32.34,42.77,37.56,0.0,0.0,0.0,0.13,1.96,9.56,25.1,29.11,21.08,8.96,3.63,0.38,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,14.0,0.132,283.68,30.62,42.25,36.43,0.0,0.0,0.04,0.98,3.84,14.77,25.27,24.16,17.67,9.3,3.03,0.85,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,15.0,0.158,286.42,31.48,43.61,37.54,0.0,0.04,0.34,1.02,5.34,12.29,20.7,21.94,18.69,12.16,4.48,2.43,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,16.0,0.19,288.49,32.83,46.81,39.82,0.0,0.0,0.34,1.07,3.93,9.01,16.86,20.36,19.55,14.94,8.37,3.93,1.32,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,17.0,0.228,290.54,35.94,45.97,40.95,0.0,0.04,0.21,1.41,3.37,8.75,14.3,19.42,18.14,15.41,10.67,4.95,2.56,0.64,0.13,0.0,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,18.0,0.27399999999999997,292.09,42.16,47.06,44.61,0.0,0.0,0.26,0.6,2.01,4.35,9.52,16.47,19.08,18.14,14.21,8.28,4.35,1.96,0.68,0.09,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,19.0,0.317,292.71,46.06,53.57,49.82,0.0,0.0,0.0,0.17,0.68,1.45,4.27,9.18,14.98,19.93,19.8,15.24,8.49,3.59,1.54,0.64,0.04,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,20.0,0.348,293.37,45.94,57.26,51.6,0.0,0.0,0.0,0.04,0.38,1.02,3.03,6.7,12.76,18.65,21.81,17.5,10.29,4.69,2.18,0.77,0.17,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,21.0,0.37200000000000005,294.04,43.94,58.47,51.2,0.0,0.0,0.04,0.13,0.6,1.71,3.76,7.55,13.66,17.76,18.74,16.6,10.24,5.12,3.03,0.94,0.13,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,22.0,0.391,294.27,40.79,61.45,51.12,0.0,0.0,0.04,0.34,0.73,1.62,4.82,8.66,12.21,16.69,17.84,15.88,11.01,5.89,2.94,1.02,0.17,0.13,0.0,0.0,0.0,1,Vinnitsa
1983,23.0,0.40399999999999997,294.3,37.85,65.28,51.57,0.0,0.0,0.0,0.17,0.98,1.88,4.52,8.11,13.32,15.32,17.76,14.64,10.71,7.47,3.5,0.98,0.38,0.21,0.04,0.0,0.0,1,Vinnitsa
1983,24.0,0.402,293.87,30.57,72.57,51.57,0.0,0.0,0.0,0.17,0.43,2.09,4.35,9.35,13.02,16.73,15.36,14.85,11.4,6.44,3.71,1.2,0.55,0.26,0.09,0.0,0.0,1,Vinnitsa
1983,25.0,0.39799999999999996,293.76,24.43,76.6,50.52,0.0,0.0,0.0,0.13,0.3,1.96,5.46,9.52,14.81,16.43,18.27,13.7,9.09,6.06,2.69,0.77,0.51,0.3,0.0,0.0,0.0,1,Vinnitsa
1983,26.0,0.39799999999999996,294.12,23.4,74.85,49.12,0.0,0.0,0.0,0.04,0.43,2.6,7.17,10.88,14.81,17.33,18.22,12.63,7.98,4.99,1.41,0.98,0.47,0.04,0.0,0.0,0.0,1,Vinnitsa
1983,27.0,0.392,294.19,22.08,77.29,49.69,0.0,0.0,0.0,0.0,0.38,1.37,6.23,11.57,14.72,17.37,18.44,13.23,7.81,5.12,2.18,1.07,0.47,0.04,0.0,0.0,0.0,1,Vinnitsa
1983,28.0,0.38,293.93,21.09,82.08,51.58,0.0,0.0,0.0,0.04,0.09,0.98,4.23,9.26,13.91,14.77,21.6,13.02,10.29,6.32,3.63,1.37,0.38,0.13,0.0,0.0,0.0,1,Vinnitsa
1983,29.0,0.368,293.73,20.54,85.14,52.84,0.0,0.0,0.0,0.04,0.0,0.81,3.29,7.13,12.68,14.94,22.11,13.23,11.18,7.9,3.84,2.3,0.34,0.17,0.04,0.0,0.0,1,Vinnitsa
1983,30.0,0.35700000000000004,293.73,20.21,85.41,52.81,0.0,0.0,0.0,0.0,0.09,0.85,2.94,7.51,11.69,15.02,23.0,13.15,11.74,7.6,3.97,1.84,0.47,0.09,0.04,0.0,0.0,1,Vinnitsa
1983,31.0,0.358,293.88,24.42,83.67,54.04,0.0,0.0,0.0,0.04,0.21,0.81,2.48,7.08,10.58,13.87,22.02,12.97,11.27,9.52,5.55,2.39,1.02,0.13,0.04,0.0,0.0,1,Vinnitsa
1983,32.0,0.35700000000000004,294.05,27.97,80.01,53.99,0.0,0.0,0.0,0.13,0.47,0.98,3.33,6.02,10.97,15.66,17.71,14.43,11.48,9.18,5.42,2.9,1.07,0.09,0.09,0.04,0.04,1,Vinnitsa
1983,33.0,0.354,294.43,30.47,70.94,50.71,0.0,0.0,0.13,0.3,0.98,2.35,5.68,10.63,13.27,15.49,15.62,12.97,10.16,5.63,4.05,1.54,0.9,0.13,0.09,0.09,0.0,1,Vinnitsa
1983,34.0,0.35100000000000003,294.77,36.05,59.98,48.02,0.0,0.09,0.43,0.85,2.09,4.95,7.73,11.1,14.34,16.01,12.93,11.61,7.81,4.91,2.65,1.49,0.77,0.13,0.09,0.04,0.0,1,Vinnitsa
1983,35.0,0.35,295.12,45.66,43.98,44.82,0.04,0.43,0.98,2.39,3.54,6.62,10.37,12.42,14.77,13.79,11.91,8.79,6.1,3.76,2.35,1.37,0.17,0.21,0.0,0.0,0.0,1,Vinnitsa
1983,36.0,0.33899999999999997,294.79,51.03,32.82,41.93,0.51,0.81,1.92,2.52,5.51,8.58,11.48,13.57,14.04,12.72,10.8,6.96,4.57,3.41,1.84,0.6,0.13,0.04,0.0,0.0,0.0,1,Vinnitsa
1983,37.0,0.32,294.06,52.35,25.91,39.13,0.81,1.24,2.48,4.48,8.28,10.37,11.05,14.3,12.68,11.35,8.96,5.93,3.88,2.3,1.54,0.3,0.04,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,38.0,0.298,292.64,49.83,24.36,37.1,1.02,1.45,3.41,7.68,8.92,11.4,11.61,11.57,13.7,9.05,7.47,6.32,2.77,2.39,0.9,0.3,0.04,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,39.0,0.276,290.85,47.36,25.01,36.19,1.02,2.01,4.44,8.19,10.37,11.27,11.22,11.87,10.84,9.13,7.6,5.29,3.33,1.96,0.98,0.38,0.04,0.04,0.0,0.0,0.0,1,Vinnitsa
1983,40.0,0.251,289.07,43.56,24.51,34.03,1.32,2.39,5.89,9.22,11.78,11.95,11.91,10.58,10.46,8.24,7.04,4.44,2.82,1.11,0.68,0.13,0.04,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,41.0,0.221,286.64,38.85,26.36,32.6,1.2,2.43,6.44,9.56,14.08,12.25,13.06,11.52,9.01,7.73,5.63,3.54,2.18,0.77,0.3,0.21,0.09,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,42.0,0.188,283.77,34.55,35.0,34.77,0.81,1.49,4.01,7.04,12.33,13.91,14.43,12.68,10.71,8.07,5.72,3.97,2.52,1.37,0.55,0.26,0.13,0.0,0.0,0.0,0.0,1,Vinnitsa
1983,43.0,0.157,280.83,30.68,44.83,37.76,0.09,0.6,2.22,4.61,8.07,11.95,15.19,17.33,13.15,10.33,6.4,4.65,3.07,1.49,0.55,0.3,0.0,0.0,0.0,0.0,0.0,1,Vinnitsa
