year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.23800000000000002,291.57,11.48,93.26,52.37,0.0,0.0,0.0,0.0,0.28,0.4,1.55,3.73,8.82,15.21,38.44,14.54,9.09,4.41,1.87,1.39,0.24,0.04,0.0,0.0,0.0,15,Poltava
1981,36.0,0.244,291.61,19.94,82.23,51.08,0.0,0.0,0.0,0.12,0.48,1.51,4.73,8.74,13.42,16.36,20.85,13.5,10.01,5.36,2.46,1.55,0.71,0.16,0.04,0.0,0.0,15,Poltava
1981,37.0,0.25,291.4,31.42,66.43,48.92,0.0,0.0,0.04,0.24,1.23,3.1,7.11,11.36,14.65,17.28,16.12,12.03,8.14,4.41,2.5,1.07,0.48,0.2,0.0,0.0,0.04,15,Poltava
1981,38.0,0.254,290.75,43.65,54.65,49.15,0.0,0.0,0.08,0.32,0.99,2.46,6.51,11.44,15.13,16.8,17.24,12.51,8.06,4.37,2.3,1.03,0.64,0.12,0.0,0.0,0.0,15,Poltava
1981,39.0,0.254,289.5,53.91,46.28,50.1,0.0,0.0,0.0,0.24,0.68,1.91,5.32,10.33,15.57,17.87,15.69,13.7,8.82,5.76,2.1,1.59,0.4,0.04,0.0,0.0,0.0,15,Poltava
1981,40.0,0.249,287.54,62.42,42.35,52.39,0.0,0.0,0.0,0.16,0.44,1.43,3.46,7.59,12.55,18.27,16.4,15.09,10.64,7.35,3.97,1.87,0.68,0.12,0.0,0.0,0.0,15,Poltava
1981,41.0,0.23800000000000002,284.82,68.53,44.76,56.65,0.0,0.0,0.0,0.0,0.16,0.4,1.39,4.29,7.15,14.93,17.79,16.32,14.77,10.44,7.23,3.18,1.35,0.44,0.12,0.0,0.04,15,Poltava
1981,42.0,0.22,281.66,72.81,51.85,62.33,0.0,0.0,0.0,0.0,0.0,0.08,0.36,1.39,3.42,7.9,13.19,17.0,16.84,15.29,10.96,7.19,4.29,1.43,0.56,0.12,0.0,15,Poltava
1981,43.0,0.19699999999999998,278.33,74.28,56.38,65.33,0.0,0.0,0.0,0.0,0.0,0.04,0.24,0.95,2.74,4.92,10.72,14.02,16.56,14.61,13.34,10.29,6.79,3.14,1.11,0.44,0.08,15,Poltava
1981,44.0,0.168,274.71,70.1,56.26,63.18,0.0,0.0,0.0,0.0,0.04,0.16,0.6,2.1,3.65,8.82,11.2,14.85,15.57,13.5,11.64,8.58,5.28,2.22,1.11,0.44,0.24,15,Poltava
1981,45.0,0.135,270.2,60.35,63.15,61.75,0.0,0.0,0.0,0.0,0.04,0.2,0.83,2.62,4.65,8.78,13.78,14.54,14.65,13.5,11.68,8.5,3.73,1.23,0.87,0.32,0.08,15,Poltava
1981,46.0,0.11,266.14,53.81,67.08,60.44,0.0,0.0,0.0,0.0,0.08,0.32,1.47,3.46,6.16,8.94,14.14,13.86,13.22,14.46,11.91,7.31,3.38,0.91,0.32,0.08,0.0,15,Poltava
1981,47.0,0.091,262.73,49.77,68.47,59.12,0.0,0.0,0.0,0.04,0.36,0.87,2.78,4.41,7.35,9.93,12.07,13.7,13.19,11.91,10.76,7.74,3.85,0.83,0.2,0.0,0.0,15,Poltava
1981,48.0,0.079,260.21,49.0,69.83,59.41,0.0,0.0,0.04,0.12,0.36,1.31,2.42,4.88,6.87,9.05,10.8,13.19,12.63,14.5,11.4,7.11,3.89,1.27,0.16,0.0,0.0,15,Poltava
1981,49.0,0.069,257.97,46.06,72.3,59.18,0.0,0.0,0.0,0.2,0.12,1.43,2.54,5.04,6.47,9.09,10.56,12.95,14.3,15.45,11.95,6.16,2.7,0.79,0.16,0.08,0.0,15,Poltava
1981,50.0,0.063,256.36,46.99,70.76,58.87,0.0,0.0,0.04,0.24,0.28,1.51,2.18,5.28,6.2,8.34,11.68,14.14,15.05,14.97,11.04,5.88,2.3,0.64,0.2,0.04,0.0,15,Poltava
1981,51.0,0.057,255.15,47.33,69.52,58.43,0.0,0.0,0.04,0.08,0.4,0.95,1.99,3.93,6.95,8.9,13.34,16.04,16.84,13.74,9.49,4.41,2.14,0.68,0.08,0.0,0.0,15,Poltava
