year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.312,288.84,25.21,91.41,58.31,0.0,0.0,0.0,0.0,0.08,0.08,1.09,1.59,5.79,7.05,33.81,13.42,11.91,8.14,5.45,5.29,2.18,2.6,1.09,0.17,0.25,18,Ternopil
1981,36.0,0.319,289.87,39.47,72.45,55.96,0.0,0.0,0.0,0.08,0.34,1.34,3.1,5.87,9.98,12.58,14.93,14.09,13.93,10.49,5.62,3.44,2.35,1.26,0.42,0.17,0.0,18,Ternopil
1981,37.0,0.313,290.03,47.97,53.95,50.96,0.0,0.0,0.0,0.17,0.5,2.52,4.87,11.24,14.35,16.53,14.35,12.92,9.4,6.21,3.52,1.76,1.09,0.42,0.17,0.0,0.0,18,Ternopil
1981,38.0,0.302,289.67,50.23,44.79,47.51,0.0,0.0,0.0,0.17,1.43,3.52,8.22,13.76,17.45,17.87,14.01,8.89,6.21,4.7,1.85,1.26,0.25,0.25,0.08,0.08,0.0,18,Ternopil
1981,39.0,0.285,288.63,48.95,40.91,44.93,0.0,0.0,0.0,0.76,1.43,5.62,11.24,14.68,19.46,18.04,11.49,7.3,4.78,2.77,1.26,0.76,0.42,0.0,0.0,0.0,0.0,18,Ternopil
1981,40.0,0.262,286.88,45.66,41.83,43.75,0.0,0.0,0.17,1.01,2.52,6.8,13.17,15.94,18.29,15.18,11.58,6.21,4.11,2.68,1.51,0.67,0.17,0.0,0.0,0.0,0.0,18,Ternopil
1981,41.0,0.23399999999999999,284.32,42.17,45.92,44.05,0.0,0.0,0.08,0.84,2.52,5.62,12.67,15.77,19.55,15.52,10.74,8.31,3.27,2.52,1.76,0.59,0.25,0.0,0.0,0.0,0.0,18,Ternopil
1981,42.0,0.203,280.85,38.83,58.0,48.41,0.0,0.0,0.0,0.08,0.76,2.01,5.7,13.34,15.86,21.22,16.28,11.07,7.8,2.94,1.76,0.92,0.08,0.17,0.0,0.0,0.0,18,Ternopil
1981,43.0,0.168,276.21,34.44,72.16,53.3,0.0,0.0,0.0,0.0,0.08,0.42,3.1,5.54,12.08,16.19,19.55,18.37,12.0,7.05,3.27,1.34,0.84,0.08,0.08,0.0,0.0,18,Ternopil
1981,44.0,0.134,272.12,28.59,75.33,51.96,0.0,0.0,0.0,0.0,0.08,1.09,3.94,8.22,12.75,14.77,20.89,17.37,10.99,5.03,3.44,0.76,0.5,0.08,0.08,0.0,0.0,18,Ternopil
1981,45.0,0.10300000000000001,267.88,22.28,78.74,50.51,0.0,0.0,0.0,0.0,0.25,1.34,4.61,8.98,13.84,15.35,23.41,16.61,8.47,4.61,2.18,0.25,0.08,0.0,0.0,0.0,0.0,18,Ternopil
1981,46.0,0.081,263.3,20.23,81.91,51.07,0.0,0.0,0.0,0.0,0.0,1.01,3.94,9.73,12.84,14.01,21.9,20.39,9.48,4.87,1.68,0.17,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1981,47.0,0.068,258.87,22.63,84.85,53.74,0.0,0.0,0.0,0.0,0.0,0.59,2.35,7.3,11.16,12.42,14.51,24.24,16.19,8.64,2.27,0.34,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1981,48.0,0.059000000000000004,255.73,25.51,86.98,56.25,0.0,0.0,0.0,0.0,0.0,0.08,2.01,3.86,8.98,11.58,10.57,25.17,20.64,11.49,4.95,0.59,0.08,0.0,0.0,0.0,0.0,18,Ternopil
1981,49.0,0.051,254.29,24.58,86.3,55.44,0.0,0.0,0.0,0.0,0.0,0.17,1.34,4.45,8.64,12.42,15.1,25.92,17.37,10.15,3.78,0.67,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1981,50.0,0.048,253.44,26.25,83.83,55.04,0.0,0.0,0.0,0.0,0.0,0.42,0.92,4.53,9.4,15.18,14.85,22.99,17.53,10.4,3.1,0.5,0.17,0.0,0.0,0.0,0.0,18,Ternopil
1981,51.0,0.046,253.22,30.97,78.32,54.65,0.0,0.0,0.0,0.0,0.0,0.34,0.76,4.36,10.99,17.03,16.28,19.8,16.78,8.89,4.03,0.67,0.08,0.0,0.0,0.0,0.0,18,Ternopil
1981,52.0,0.045,254.03,34.43,70.13,52.28,0.0,0.0,0.0,0.0,0.0,0.34,1.17,5.79,14.68,21.9,18.79,15.1,13.76,6.88,0.92,0.5,0.17,0.0,0.0,0.0,0.0,18,Ternopil
1982,1.0,0.045,256.19,38.16,59.38,48.77,0.0,0.0,0.0,0.0,0.0,0.17,2.94,10.15,20.39,25.17,19.38,12.84,6.29,2.35,0.34,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,2.0,0.047,258.77,42.75,49.09,45.92,0.0,0.0,0.0,0.0,0.0,0.59,4.7,15.6,26.34,25.67,16.28,7.13,2.77,0.84,0.08,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,3.0,0.045,260.25,43.44,43.56,43.5,0.0,0.0,0.0,0.0,0.0,0.92,8.05,20.81,32.21,22.32,10.99,3.44,1.09,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,4.0,0.04,261.37,37.43,40.81,39.12,0.0,0.0,0.0,0.0,0.08,3.19,19.38,38.0,26.17,9.9,2.6,0.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,5.0,0.037000000000000005,262.61,30.04,41.17,35.6,0.0,0.0,0.0,0.0,0.25,8.98,37.58,37.75,12.25,2.77,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,6.0,0.035,263.47,24.65,42.49,33.57,0.0,0.0,0.0,0.0,0.84,19.8,45.64,25.76,6.8,1.01,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,7.0,0.035,264.14,22.8,43.61,33.2,0.0,0.0,0.0,0.0,1.59,21.64,44.8,24.83,5.96,1.09,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,8.0,0.037000000000000005,265.79,22.5,42.95,32.73,0.0,0.0,0.0,0.0,3.02,25.08,43.29,22.9,4.7,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,9.0,0.038,267.78,21.73,43.87,32.8,0.0,0.0,0.0,0.34,3.78,23.57,41.36,24.66,5.54,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,10.0,0.040999999999999995,270.26,20.93,43.98,32.46,0.0,0.0,0.0,0.76,5.54,22.23,42.7,23.74,4.45,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,11.0,0.049,273.33,21.53,40.51,31.02,0.0,0.0,0.08,0.76,8.31,33.72,37.67,15.18,3.78,0.42,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,12.0,0.063,276.55,22.84,39.21,31.03,0.0,0.0,0.0,1.17,10.15,32.8,34.48,16.78,4.28,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,13.0,0.077,279.11,21.73,40.66,31.2,0.0,0.0,0.08,1.68,11.41,30.54,32.3,16.53,5.96,1.43,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,14.0,0.09300000000000001,281.1,18.76,44.05,31.41,0.0,0.0,0.59,3.78,14.35,26.09,26.43,16.61,7.89,3.19,0.92,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,15.0,0.10300000000000001,282.32,11.12,54.52,32.82,0.0,0.17,1.01,6.21,14.26,19.04,21.31,16.36,9.82,6.46,4.45,0.76,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,16.0,0.12300000000000001,284.04,6.16,65.17,35.66,0.0,0.42,0.67,3.94,10.32,15.94,17.79,17.28,12.92,8.39,10.82,1.34,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,17.0,0.152,286.3,4.88,69.61,37.25,0.0,0.42,0.76,2.43,6.63,14.18,17.03,18.88,13.93,9.9,14.6,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,18.0,0.187,288.69,5.75,66.35,36.05,0.17,0.34,0.76,3.94,7.55,15.77,19.46,15.35,16.19,9.56,9.06,1.68,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,19.0,0.23199999999999998,291.0,8.51,59.1,33.8,0.34,0.34,2.43,4.78,10.4,19.3,17.87,16.86,12.92,7.97,4.87,1.59,0.25,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,20.0,0.27399999999999997,292.49,11.15,55.97,33.56,0.17,1.01,2.35,5.87,9.82,17.03,20.13,16.95,12.75,8.14,3.94,1.43,0.34,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,21.0,0.314,293.12,14.15,58.36,36.25,0.08,0.42,1.85,3.94,8.14,12.67,16.95,19.21,16.78,9.9,5.96,3.27,0.5,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,22.0,0.341,293.21,14.8,62.46,38.63,0.0,0.17,0.59,2.43,5.62,11.58,17.53,18.79,14.35,15.44,7.97,3.52,1.43,0.5,0.08,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,23.0,0.353,292.78,13.56,69.03,41.3,0.0,0.0,0.08,0.25,2.35,8.81,14.6,20.13,20.13,15.35,10.07,5.79,1.59,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,24.0,0.35700000000000004,292.54,11.42,72.89,42.16,0.0,0.0,0.0,0.34,1.68,6.46,14.01,21.06,19.21,18.29,10.15,5.45,2.1,1.09,0.17,0.0,0.0,0.0,0.0,0.0,0.0,18,Ternopil
1982,25.0,0.368,292.46,12.87,74.98,43.92,0.0,0.0,0.0,0.17,1.51,5.29,12.84,16.86,18.62,16.69,14.77,6.96,3.61,1.85,0.76,0.08,0.0,0.0,0.0,0.0,0.0,18,Ternopil
