year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.188,295.92,20.52,87.08,53.8,0.0,0.0,0.0,0.14,0.24,1.37,4.0,7.63,10.36,12.95,18.88,14.5,11.39,8.15,6.26,2.35,1.08,0.42,0.28,0.0,0.0,7,Zaporizhya
1981,36.0,0.192,296.36,26.52,73.52,50.02,0.0,0.05,0.09,0.38,1.98,3.67,7.44,9.89,12.95,13.65,14.88,12.95,8.57,5.98,3.91,2.17,1.04,0.33,0.09,0.0,0.0,7,Zaporizhya
1981,37.0,0.191,296.02,31.32,60.96,46.14,0.0,0.09,0.52,2.31,3.53,5.46,8.76,11.68,13.56,15.02,13.7,10.26,6.69,3.95,2.68,1.13,0.47,0.09,0.09,0.0,0.0,7,Zaporizhya
1981,38.0,0.18899999999999997,295.19,37.89,52.08,44.99,0.0,0.61,1.18,2.35,4.47,6.12,8.76,11.63,13.18,15.11,12.76,10.08,6.07,4.14,2.26,0.75,0.33,0.09,0.09,0.0,0.0,7,Zaporizhya
1981,39.0,0.184,293.63,44.86,48.68,46.77,0.05,0.8,1.13,2.4,4.52,5.46,7.3,11.16,12.05,12.05,12.1,11.02,8.8,5.04,3.44,1.88,0.52,0.14,0.09,0.05,0.0,7,Zaporizhya
1981,40.0,0.17800000000000002,291.34,48.72,48.28,48.5,0.05,0.42,1.22,1.84,3.81,5.89,6.83,9.27,11.39,11.35,12.95,10.97,9.13,6.45,4.19,2.54,1.18,0.42,0.09,0.0,0.0,7,Zaporizhya
1981,41.0,0.168,288.28,49.04,50.01,49.52,0.0,0.14,0.24,1.22,2.31,4.76,7.67,10.73,10.4,11.96,14.45,11.58,10.59,6.31,4.0,2.82,0.61,0.19,0.0,0.0,0.0,7,Zaporizhya
1981,42.0,0.154,284.55,47.5,55.05,51.27,0.0,0.0,0.0,0.33,1.27,2.92,6.73,10.08,11.68,12.52,14.45,13.65,11.3,7.06,4.38,2.4,1.04,0.14,0.05,0.0,0.0,7,Zaporizhya
1981,43.0,0.136,280.88,44.97,56.73,50.85,0.0,0.0,0.0,0.0,0.85,2.4,6.07,9.09,13.18,14.74,17.61,14.27,9.42,7.25,3.39,1.41,0.19,0.09,0.05,0.0,0.0,7,Zaporizhya
1981,44.0,0.11599999999999999,276.69,39.91,57.42,48.66,0.0,0.0,0.0,0.05,0.85,2.54,5.74,12.05,14.41,18.5,19.35,12.57,8.57,3.58,1.41,0.19,0.19,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,45.0,0.09699999999999999,272.19,35.41,62.81,49.11,0.0,0.0,0.0,0.14,1.32,2.5,6.26,10.31,13.47,17.23,19.73,14.69,8.0,3.91,1.55,0.71,0.14,0.05,0.0,0.0,0.0,7,Zaporizhya
1981,46.0,0.08199999999999999,268.11,32.78,67.48,50.13,0.0,0.0,0.0,0.33,1.51,2.97,5.65,8.8,11.72,13.89,20.01,16.15,11.21,4.99,1.69,0.99,0.09,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,47.0,0.073,265.36,31.73,67.38,49.56,0.0,0.0,0.0,0.38,1.55,4.19,6.12,8.8,11.44,14.74,17.94,16.85,11.02,4.8,1.79,0.28,0.09,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,48.0,0.067,263.36,31.79,63.61,47.7,0.0,0.0,0.14,0.52,2.21,4.76,6.92,11.21,13.32,15.54,15.82,16.2,8.76,3.67,0.75,0.19,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,49.0,0.064,262.31,33.54,57.93,45.73,0.0,0.0,0.19,0.56,3.01,6.03,9.37,12.76,15.4,13.79,14.08,14.03,7.58,2.54,0.52,0.14,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,50.0,0.062,261.65,37.12,53.26,45.19,0.0,0.0,0.09,0.8,3.44,7.06,10.22,13.23,14.64,13.65,12.76,12.85,7.2,3.2,0.71,0.09,0.05,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,51.0,0.06,261.56,42.59,46.95,44.77,0.0,0.0,0.05,0.99,3.48,7.63,11.68,13.65,14.27,13.7,11.72,10.69,6.03,4.38,1.6,0.09,0.05,0.0,0.0,0.0,0.0,7,Zaporizhya
1981,52.0,0.059000000000000004,261.96,47.16,40.79,43.97,0.0,0.0,0.0,0.61,2.64,7.82,12.9,16.71,15.77,13.18,10.78,10.31,5.13,2.64,1.27,0.24,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,1.0,0.055999999999999994,262.27,52.32,38.91,45.61,0.0,0.0,0.0,0.28,2.87,5.04,11.77,14.83,15.21,13.51,13.98,11.39,6.07,2.97,1.27,0.56,0.14,0.09,0.0,0.0,0.0,7,Zaporizhya
1982,2.0,0.053,262.89,51.85,35.01,43.43,0.0,0.0,0.0,0.14,2.87,8.0,13.04,15.54,16.53,14.78,13.23,9.6,4.1,1.65,0.38,0.09,0.05,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,3.0,0.052000000000000005,263.78,51.81,32.0,41.91,0.0,0.0,0.0,0.14,2.73,8.95,15.4,17.66,17.61,15.49,12.01,6.07,2.97,0.66,0.28,0.05,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,4.0,0.051,264.98,49.19,31.34,40.26,0.0,0.0,0.0,0.09,3.77,11.35,16.95,19.82,17.84,13.56,8.57,5.27,1.98,0.71,0.09,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,5.0,0.049,265.84,43.77,34.11,38.94,0.0,0.0,0.0,0.05,3.72,12.62,19.59,22.32,17.61,11.72,7.2,3.77,1.13,0.24,0.05,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,6.0,0.047,266.65,36.35,37.98,37.17,0.0,0.0,0.0,0.09,4.61,13.79,23.87,23.31,18.36,9.42,4.66,1.18,0.52,0.14,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,7.0,0.045,267.94,28.65,41.32,34.99,0.0,0.0,0.0,0.24,6.36,17.18,28.48,25.71,14.22,5.98,1.41,0.24,0.14,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,8.0,0.047,270.05,26.07,41.95,34.01,0.0,0.0,0.0,0.19,5.79,19.16,33.24,25.47,12.76,2.73,0.42,0.14,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,9.0,0.048,272.25,23.24,42.36,32.8,0.0,0.0,0.0,0.56,7.91,24.53,33.0,23.07,8.62,1.74,0.47,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,10.0,0.053,274.64,22.37,43.58,32.98,0.0,0.0,0.0,0.89,8.66,22.46,32.3,23.92,9.18,1.69,0.66,0.14,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,11.0,0.064,277.23,25.52,42.9,34.21,0.0,0.0,0.0,1.27,7.3,17.75,28.63,25.94,15.02,2.78,0.85,0.38,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,12.0,0.079,280.57,29.64,39.65,34.64,0.0,0.0,0.09,3.01,9.32,14.88,22.41,25.05,17.61,5.7,1.27,0.42,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,13.0,0.098,284.21,33.97,36.03,35.0,0.0,0.05,0.56,4.05,10.08,14.41,19.3,21.66,18.03,8.05,2.82,0.66,0.28,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,14.0,0.115,287.3,35.7,32.04,33.87,0.0,0.0,1.22,4.76,11.39,15.21,21.23,21.94,14.41,6.5,2.45,0.66,0.09,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,15.0,0.13,289.33,35.45,32.99,34.22,0.0,0.09,0.85,3.91,11.3,15.07,22.83,20.39,14.78,6.87,3.06,0.56,0.19,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,16.0,0.154,291.12,36.47,36.42,36.44,0.0,0.05,0.56,2.59,7.06,13.75,19.54,22.18,17.61,10.36,4.28,1.55,0.42,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,17.0,0.183,292.83,37.58,43.61,40.6,0.0,0.05,0.33,1.13,4.33,8.85,14.12,18.64,20.29,14.97,9.6,4.76,2.35,0.38,0.14,0.05,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,18.0,0.215,294.0,38.32,56.73,47.52,0.0,0.05,0.09,0.61,2.07,3.86,7.86,10.69,16.1,16.62,15.63,11.77,8.62,3.86,1.51,0.42,0.14,0.09,0.0,0.0,0.0,7,Zaporizhya
1982,19.0,0.25,295.32,38.78,65.85,52.31,0.0,0.05,0.09,0.33,0.75,2.17,4.71,7.16,10.73,15.54,16.48,15.63,11.72,8.76,3.44,1.6,0.61,0.19,0.05,0.0,0.0,7,Zaporizhya
1982,20.0,0.285,296.66,41.4,66.26,53.83,0.0,0.0,0.0,0.38,0.38,1.37,3.2,6.78,10.08,14.55,15.44,17.37,13.18,10.12,4.24,1.98,0.66,0.19,0.09,0.0,0.0,7,Zaporizhya
1982,21.0,0.317,297.75,46.85,66.63,56.74,0.0,0.0,0.0,0.05,0.28,0.85,1.98,4.24,7.82,13.09,14.45,18.13,15.77,11.06,6.92,3.67,1.18,0.38,0.14,0.0,0.0,7,Zaporizhya
1982,22.0,0.335,298.26,48.39,69.53,58.96,0.0,0.0,0.0,0.0,0.14,0.56,1.41,2.92,6.64,10.45,13.7,16.85,16.9,14.12,7.91,5.23,2.31,0.66,0.19,0.0,0.0,7,Zaporizhya
1982,23.0,0.33799999999999997,298.31,46.99,73.49,60.24,0.0,0.0,0.0,0.0,0.09,0.19,1.18,2.07,6.26,9.56,13.84,14.74,16.34,14.41,12.43,5.41,2.26,1.04,0.19,0.0,0.0,7,Zaporizhya
1982,24.0,0.33299999999999996,298.14,44.65,80.54,62.59,0.0,0.0,0.0,0.0,0.0,0.09,0.75,1.32,3.91,7.67,12.62,14.27,15.54,16.24,14.31,8.43,3.2,1.46,0.19,0.0,0.0,7,Zaporizhya
1982,25.0,0.322,298.12,40.02,86.26,63.14,0.0,0.0,0.0,0.0,0.0,0.09,0.56,1.27,3.3,6.26,11.86,14.55,16.38,17.61,14.03,9.23,3.67,1.08,0.09,0.0,0.0,7,Zaporizhya
1982,26.0,0.317,298.5,39.06,85.73,62.39,0.0,0.0,0.0,0.0,0.0,0.28,0.28,1.84,3.63,6.69,12.66,13.89,18.36,17.42,12.52,7.63,3.63,1.08,0.09,0.0,0.0,7,Zaporizhya
1982,27.0,0.307,298.75,36.36,84.22,60.29,0.0,0.0,0.0,0.0,0.14,0.24,0.52,2.54,5.56,7.86,13.61,18.03,17.7,15.11,9.6,5.89,2.45,0.71,0.05,0.0,0.0,7,Zaporizhya
1982,28.0,0.298,299.03,36.59,80.14,58.37,0.0,0.0,0.0,0.0,0.19,0.28,1.13,3.95,6.59,9.23,16.43,17.09,17.14,12.81,8.05,4.76,1.74,0.52,0.09,0.0,0.0,7,Zaporizhya
1982,29.0,0.294,299.45,39.97,75.73,57.85,0.0,0.0,0.0,0.05,0.09,0.56,2.21,3.95,6.45,11.21,15.54,17.18,15.44,12.01,7.82,4.57,1.98,0.71,0.19,0.05,0.0,7,Zaporizhya
1982,30.0,0.294,299.87,45.44,71.29,58.36,0.0,0.0,0.0,0.05,0.09,0.75,1.93,3.77,6.78,10.26,15.3,16.05,16.05,12.52,8.62,4.52,2.07,0.85,0.24,0.14,0.0,7,Zaporizhya
1982,31.0,0.28600000000000003,300.1,48.68,68.12,58.4,0.0,0.0,0.0,0.0,0.14,0.52,1.65,4.1,6.78,10.88,15.02,15.35,16.57,13.18,8.47,3.63,2.26,1.18,0.19,0.09,0.0,7,Zaporizhya
1982,32.0,0.276,300.56,49.8,62.72,56.26,0.0,0.0,0.0,0.09,0.33,0.66,2.4,5.51,8.76,12.9,14.97,16.24,15.4,10.55,5.89,3.48,1.88,0.75,0.14,0.05,0.0,7,Zaporizhya
1982,33.0,0.264,300.83,48.53,58.96,53.74,0.0,0.0,0.0,0.19,0.47,1.27,3.53,6.78,11.86,14.69,16.62,14.88,11.96,8.43,5.13,2.4,1.41,0.28,0.09,0.0,0.0,7,Zaporizhya
1982,34.0,0.253,300.98,47.18,55.19,51.18,0.0,0.0,0.05,0.24,0.52,1.98,5.04,9.98,14.55,15.3,15.82,13.79,9.32,6.97,3.86,1.6,0.75,0.19,0.05,0.0,0.0,7,Zaporizhya
1982,35.0,0.237,300.52,43.84,52.67,48.25,0.0,0.0,0.09,0.33,0.85,3.25,7.86,12.48,16.01,16.76,14.88,11.58,8.19,3.91,2.12,1.37,0.24,0.09,0.0,0.0,0.0,7,Zaporizhya
1982,36.0,0.22,299.44,40.68,48.8,44.74,0.0,0.0,0.19,0.75,2.02,5.89,10.64,16.48,16.85,16.2,12.66,8.76,5.18,2.26,1.46,0.52,0.14,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,37.0,0.20199999999999999,298.18,36.73,42.96,39.84,0.05,0.09,0.66,1.88,5.37,11.06,15.54,18.64,15.77,12.34,8.99,5.23,2.17,1.55,0.56,0.09,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,38.0,0.184,296.38,34.63,42.2,38.42,0.05,0.19,0.61,2.02,6.59,13.04,17.28,18.55,16.05,10.92,7.39,3.67,2.4,0.71,0.42,0.09,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,39.0,0.165,294.58,32.66,41.13,36.9,0.09,0.24,0.75,3.39,8.57,13.51,17.89,19.59,15.21,9.75,5.51,3.3,0.99,0.94,0.14,0.14,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
1982,40.0,0.14300000000000002,292.42,27.7,39.77,33.73,0.24,0.52,2.21,6.07,11.16,16.62,18.93,18.31,12.57,7.06,3.67,1.18,1.04,0.14,0.24,0.05,0.0,0.0,0.0,0.0,0.0,7,Zaporizhya
