year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.29,288.83,16.2,89.45,52.83,0.0,0.0,0.0,0.0,0.22,0.93,2.62,5.63,8.91,10.66,37.7,11.69,8.63,6.01,3.72,1.86,0.77,0.33,0.22,0.11,0.0,21,Khmelnitskii
1981,36.0,0.294,289.84,27.17,70.22,48.7,0.0,0.0,0.22,0.16,1.8,5.08,7.05,11.58,13.17,14.81,15.9,11.26,8.69,5.25,2.4,1.69,0.44,0.33,0.05,0.11,0.0,21,Khmelnitskii
1981,37.0,0.29100000000000004,290.14,36.19,53.92,45.06,0.0,0.05,0.49,1.58,3.06,6.07,10.05,14.26,14.48,16.17,12.4,8.96,6.28,3.83,1.26,0.49,0.38,0.11,0.05,0.0,0.0,21,Khmelnitskii
1981,38.0,0.285,289.86,42.2,43.06,42.63,0.05,0.16,1.09,1.69,3.33,6.72,11.42,15.96,17.76,16.17,11.37,7.32,4.37,1.75,0.49,0.22,0.11,0.0,0.0,0.0,0.0,21,Khmelnitskii
1981,39.0,0.275,288.79,46.12,38.47,42.3,0.05,0.16,0.71,1.8,3.33,6.34,12.3,16.12,16.94,18.74,11.58,6.94,3.17,1.2,0.44,0.11,0.05,0.0,0.0,0.0,0.0,21,Khmelnitskii
1981,40.0,0.258,286.9,47.06,40.5,43.78,0.05,0.05,0.33,1.09,3.01,5.36,10.49,16.39,16.61,17.27,14.26,8.42,3.99,2.02,0.55,0.05,0.05,0.0,0.0,0.0,0.0,21,Khmelnitskii
1981,41.0,0.23199999999999998,284.22,44.43,46.78,45.6,0.05,0.05,0.11,0.49,1.8,4.54,9.73,13.55,18.36,17.38,14.75,9.78,4.97,3.28,0.82,0.27,0.0,0.05,0.0,0.0,0.0,21,Khmelnitskii
1981,42.0,0.19899999999999998,280.66,38.04,63.89,50.97,0.0,0.0,0.05,0.11,0.33,1.42,4.7,9.02,13.99,16.89,18.85,14.26,10.27,5.9,2.9,1.15,0.11,0.05,0.0,0.0,0.0,21,Khmelnitskii
1981,43.0,0.158,276.35,28.35,78.62,53.49,0.0,0.0,0.0,0.05,0.11,1.04,3.28,6.17,9.56,12.84,19.73,19.73,16.39,8.09,2.46,0.33,0.22,0.0,0.0,0.0,0.0,21,Khmelnitskii
1981,44.0,0.125,272.21,21.77,81.7,51.74,0.0,0.0,0.0,0.05,0.55,1.8,4.64,7.6,9.51,11.69,22.24,21.75,13.61,5.19,1.09,0.27,0.0,0.0,0.0,0.0,0.0,21,Khmelnitskii
