year,week,SMN,SMT,VCI,TCI,VHI,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,region,region name
1981,35.0,0.245,289.43,5.39,89.59,47.49,0.04,0.08,0.17,1.39,1.43,3.12,4.21,5.9,10.07,10.74,51.14,5.48,3.24,1.31,0.93,0.51,0.17,0.04,0.04,0.0,0.0,9,Kyiv
1981,36.0,0.251,290.09,11.33,76.44,43.88,0.29,0.51,1.31,1.68,3.33,6.07,9.31,12.26,14.32,13.06,22.83,7.29,3.58,1.94,1.14,0.76,0.17,0.17,0.0,0.0,0.0,9,Kyiv
1981,37.0,0.255,290.35,21.33,59.09,40.21,0.46,1.1,1.52,4.13,6.44,9.56,12.59,14.53,13.9,10.91,10.7,6.11,4.04,2.02,0.93,0.46,0.34,0.17,0.08,0.0,0.0,9,Kyiv
1981,38.0,0.259,290.22,32.32,40.28,36.3,0.84,2.02,3.88,5.98,9.35,11.46,15.04,13.61,11.96,8.8,7.37,4.47,2.11,1.22,0.84,0.59,0.17,0.25,0.04,0.0,0.0,9,Kyiv
1981,39.0,0.261,289.44,42.58,25.49,34.04,0.84,2.44,4.34,8.26,12.51,12.38,13.65,14.15,9.94,8.26,5.81,3.37,1.39,1.01,0.97,0.34,0.25,0.08,0.0,0.0,0.0,9,Kyiv
1981,40.0,0.258,287.96,51.72,19.61,35.66,0.51,1.18,3.71,6.32,10.91,14.11,14.32,13.61,11.54,8.59,6.23,4.09,2.06,1.47,0.88,0.34,0.08,0.04,0.0,0.0,0.0,9,Kyiv
1981,41.0,0.248,285.56,59.17,23.08,41.12,0.04,0.38,1.1,3.62,6.11,11.29,12.3,13.9,13.86,11.2,9.73,6.7,5.31,2.74,1.22,0.42,0.08,0.0,0.0,0.0,0.0,9,Kyiv
1981,42.0,0.231,282.51,62.97,36.38,49.67,0.0,0.0,0.21,0.63,2.23,5.01,7.54,10.4,13.4,12.76,12.22,11.04,8.76,7.29,5.01,2.23,0.97,0.21,0.08,0.0,0.0,9,Kyiv
1981,43.0,0.205,279.3,60.99,46.27,53.63,0.0,0.0,0.04,0.04,0.88,2.02,4.72,9.48,12.17,14.11,12.55,11.08,10.19,9.06,6.7,3.71,1.98,0.88,0.34,0.0,0.04,9,Kyiv
1981,44.0,0.171,275.89,54.7,46.53,50.61,0.0,0.0,0.0,0.21,1.01,2.95,7.88,11.71,14.74,12.85,13.61,10.19,9.31,6.78,3.83,2.49,1.47,0.51,0.34,0.13,0.0,9,Kyiv
